"Region","naics","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2020","Pct_Total","RS_2015","L_T_2006","L_T_2007","L_T_2008","L_T_2009","L_T_2010","L_T_2011","L_T_2012","L_T_2013","L_T_2014","L_T_2015","Local_Trend","N_T_2006","N_T_2007","N_T_2008","N_T_2009","N_T_2010","N_T_2011","N_T_2012","N_T_2013","N_T_2014","N_T_2015","Natl_Trend","Label","Group"
"Austin",339116,534,494,419,411,432,429,457,328,319,287,262,300,273,267,266,267,0.000184798708354291,0.524463722055148,-0.0428429400420371,-0.0154498328901342,-0.0477916968615738,-0.0494175931047685,-0.0785333324707395,-0.0939152941858614,-0.0807343950903118,-0.036042779701337,-0.0349626646183607,-0.01508228699443,0.000379807717941281,0.00834560972071197,0.00674525254636094,0.00390935001889448,-0.0082051131939811,-0.0119151834109573,-0.0187570690644714,-0.00962149074981578,-0.0223759460204186,-0.0148065161398885,-0.00894039606974439,-0.00272093291779052,"Dental Laboratories","3"
"Austin",339950,506,620,550,605,644,894,852,886,777,680,628,726,868,851,891,844,0.000619006199788246,1.00691236033914,0.120565895089553,0.0656377111367086,0.100054511489165,0.0513156485778898,0.0109382038816308,-0.0681963120602657,-0.0315004903183201,-0.00409663300021923,0.0183608813392091,0.0555377216621702,-0.0106941213606448,0.00450594301164209,0.018832450141657,0.0146607040418625,-0.0181085840384354,-0.0366515518106146,-0.0474049750277312,-0.0504164003036081,-0.0483265551097918,-0.01704198574448,0.00688446768482831,-0.00395349998130417,"Sign Manufacturing","3"
"Austin",423110,0,0,645,658,834,865,872,894,781,721,653,603,926,1283,1247,1290,0.000866330786909026,0.848862906653293,NA,NA,0.067469710709585,0.0348681669768576,-0.0286989844479224,-0.0546787626330106,-0.0711188163952446,0.00705848640358941,0.104371332225821,0.115799693433687,0.00682908919183367,NA,NA,0.0101878009346525,0.00535532855386434,-0.0116803666627446,-0.01850376972296,0.00240909330316774,-0.0174752918080552,-0.0031222927370208,0.0219218248151105,0.000130077585763668,"Automobile and Other Motor Vehicle Merchant Wholesalers","4"
"Austin",423120,0,0,1988,1711,1893,1903,1824,2260,2020,1208,1365,1639,1787,1844,1950,1966,0.00135472737327394,0.733228619886834,NA,NA,0.0259788587299972,0.0337613050948018,-0.0859219840422418,-0.064295382529135,-0.0211619934021472,-0.0458795097163777,-0.0180668784313077,0.100508839942868,0.00167076529852754,NA,NA,0.0179600244408054,0.000286365992281823,-0.00698621495942953,-0.00118329762723224,0.00642483248339443,-0.012367671258297,0.0078458281244409,0.017408389027564,0.000510158402601128,"Motor Vehicle Supplies and New Parts Merchant Wholesalers","4"
"Austin",423130,0,0,204,202,380,408,432,332,287,279,277,307,376,398,394,398,0.000273724402599965,0.900915697626247,NA,NA,0.102304507344032,0.0727687290720831,-0.0599214977562247,-0.0745266416840441,-0.0660343027412057,0.0252031980004401,0.0675795229416285,0.0714660228063506,0.00181654593795703,NA,NA,0.0378078265246737,0.0203372611505972,-0.0144864606165792,-0.0188884164958006,0.000899716445578624,0.0147073389344805,0.0355689743057153,0.0401878390144854,0.00262094753530383,"Tire and Tube Merchant Wholesalers","4"
"Austin",423140,0,0,135,174,153,149,120,106,101,90,78,44,25,37,31,27,0.0000215366915751241,0.139026210016928,NA,NA,-0.0472160792449259,-0.103078519540695,-0.100688357722425,-0.121419283662031,-0.181809776029135,-0.250922368406646,-0.181957118056335,-0.191976788014642,-0.0259208912711494,NA,NA,0.0131338511246002,-0.0140413220510014,-0.00150326385618915,0.00301552700356411,0.0354533757032083,-0.00665522589149747,0.0211173536808766,0.0248811885113565,0.00258066467521357,"Motor Vehicle Parts (Used) Merchant Wholesalers","4"
"Austin",423310,0,0,1073,1084,1027,1541,1089,1302,929,981,899,1001,1020,1076,1215,1219,0.000844099363347608,0.936681019337553,NA,NA,0.0394467661893665,-0.0303895524746876,-0.00912307992795025,-0.102175586273343,-0.0167108669069638,-0.0476472558952052,0.0298152326585328,0.0437138681494158,0.000694817465996312,NA,NA,0.00407992923018496,-0.0480619212088323,-0.0790187555199866,-0.0917266569797545,-0.0797765148514121,-0.0631104604773841,-0.0108616193444012,0.0194063582356478,-0.00209198631645655,"Lumber, Plywood, Millwork, and Wood Panel Merchant Wholesalers","4"
"Austin",423320,0,0,270,255,368,408,402,502,375,390,383,369,378,484,474,466,0.000329302961503511,1.29180892270114,NA,NA,0.132056207864308,0.0801851873035635,0.0116804500588836,-0.0125668068924397,-0.0169851861577345,-0.0551614237044354,0.0523563325837972,0.0397830821203922,-0.00319578465459895,NA,NA,0.0448771856865062,0.0079515945296218,-0.0282865025151728,-0.0615721390202377,-0.0798115178036719,-0.0605915437186124,-0.0440224518945052,-0.0240907816647269,-0.00817510799257344,"Brick, Stone, and Related Construction Material Merchant Wholesalers","4"
"Austin",423330,0,0,357,366,386,405,487,442,390,527,396,316,330,399,406,390,0.000282061186435497,0.931227853368932,NA,NA,0.0436402271504359,0.0127837028996409,0.0642524585152513,-0.00448448570101978,-0.0828684700019577,-0.0567684171402764,0.00457336159542021,-0.0508320096805934,-0.00777703782019411,NA,NA,-0.0283469426666481,-0.0460236144186217,-0.0355303200566065,-0.0618366039594915,-0.0270282284051749,-0.00254013728164881,0.0387116169513033,0.0294962902462199,0.00421916261780336,"Roofing, Siding, and Insulation Material Merchant Wholesalers","4"
"Austin",423390,0,0,294,186,191,204,272,414,428,400,369,362,307,333,370,353,0.000257050834928901,0.788775347582611,NA,NA,0.0708548356085177,0.181370617154887,0.159325329959275,0.12584664960568,0.0588341338641685,-0.0580505283178193,-0.0489571324079033,-0.0154713776003633,-0.00925792287949108,NA,NA,0.0756528313030023,0.0240305842835706,-0.00998011729651616,-0.0271248777119337,-0.0342923029062882,-0.0532747336193216,0.00194661322965772,0.0375300131320813,-0.00294154445939562,"Other Construction Material Merchant Wholesalers","4"
"Austin",423710,0,0,524,503,524,626,476,467,450,438,482,512,491,516,506,517,0.00035153438506493,0.476067317573693,NA,NA,-0.0227692624057788,-0.022022404275695,-0.0352193940021299,-0.0509380956958134,0.0146881806998771,0.010073372268641,0.0277498866880905,0.0292841409063966,0.00434201637320809,NA,NA,0.0144413194263791,-0.00142335892999923,-0.02545445252538,-0.0228018684499106,-0.00586205760661285,-0.00868429412186111,0.012950731535714,0.0354244076727712,0.00171626187945071,"Hardware Merchant Wholesalers","4"
"Austin",423720,0,0,0,0,0,0,0,0,0,0,0,0,502,530,505,505,0.000350839653078635,0.586755410213847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"Plumbing and Heating Equipment and Supplies (Hydronics) Merchant Wholesalers","4"
