"Region","naics","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2020","Pct_Total","RS_2015","L_T_2006","L_T_2007","L_T_2008","L_T_2009","L_T_2010","L_T_2011","L_T_2012","L_T_2013","L_T_2014","L_T_2015","Local_Trend","N_T_2006","N_T_2007","N_T_2008","N_T_2009","N_T_2010","N_T_2011","N_T_2012","N_T_2013","N_T_2014","N_T_2015","Natl_Trend","Label","Group"
"Meridian",313230,0,0,0,0,0,0,0,0,0,0,153,68,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.0140824066255391,0.0188771694576888,-0.000393740564745948,-0.0078910899683462,-0.0277772150106688,-0.02303920880437,-0.0290459588166517,-0.00280261064884191,-0.0246698735735781,0.0171077922506293,-0.000575081588439094,"Nonwoven Fabric Mills","3"
"Meridian",313240,0,0,0,0,0,0,0,35,35,35,30,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,-1,-1,-1,-0.127272727272727,-0.0923789733346229,-0.070468156628689,-0.157658956414129,-0.164557956647857,-0.172737784639249,-0.144548149719668,-1,-0.0476026358929902,0.00565895931843596,0.0014164004485453,-0.00333822252638038,"Knit Fabric Mills","3"
"Meridian",313310,12,14,14,14,14,15,31,40,42,78,68,0,175,175,175,170,0.00234496435654178,12.0597645158436,0.0456395525912732,0.172321504725808,0.233634172516721,0.245730939615517,0.409916241472815,0.352955556880098,-1,0.343369894892832,0.330324997130986,0.175408127037983,-0.00588808045273988,-0.0875226571063508,-0.0995055503168351,-0.0844916930842525,-0.111266554941469,-0.105703692293846,-0.0935022568276598,-1,-0.0722301613596986,-0.024871233417248,-0.0157311646641705,-0.00863107630793882,"Textile and Fabric Finishing Mills ","3"
"Meridian",313320,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,-0.0545454545454545,-0.0102546829747376,0.0272680269569276,-0.00275428358783247,-0.0399006139877198,-0.0575378814343198,-0.0632377052105108,-0.0682913809779659,-0.0302227306822651,-0.00923604104714992,-0.000332492938784679,-0.00239056439953975,"Fabric Coating Mills","3"
"Meridian",314120,0,0,5,3,3,3,5,0,0,0,0,0,0,0,0,0,0,0,NA,NA,-1,-1,-1,-1,-1,NA,NA,NA,0.0303030303030303,-0.0984420058471179,-0.102338939956517,-0.117454985552352,-0.135037632845337,-0.124830030131165,-0.106681750751063,-1,-0.0499962704616158,-0.0168094246581126,-0.00314547340916116,-0.00474587786424099,"Curtain and Linen Mills","3"
"Meridian",314910,0,0,0,0,0,0,0,0,0,0,9,0,9,3,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.0240262545636358,0.00124194725618487,-0.0186705569912577,-0.0369744377848878,-0.0475559583357338,-0.0503717555372586,-1,-0.0288528953926616,-0.00741452211622695,0.0065741745299881,-0.0165333066643524,"Textile Bag and Canvas Mills ","3"
"Meridian",314994,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0.0000401993889692877,0.844076286430488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.0858815180558029,-0.0617754786481394,-0.0549824871635831,-0.0476516750125134,-0.0701639538216309,-0.0438175285186486,-1,-0.0466112908462267,-0.0587644566010519,-0.0246385294126779,-0.0134338091876058,"Rope, Cordage, Twine, Tire Cord, and Tire Fabric Mills ","3"
"Meridian",314999,0,3,6,7,3,3,0,10,0,0,999,7,7,15,0,0,0,0,NA,-1,0.10756634324829,-1,-1,2.19513230822169,NA,-0.0688500849051623,NA,NA,0.0746245464694208,-0.0400695267470003,-0.0502180958540068,-0.00528645898315483,-0.0483125953399379,-0.0501190911542245,-0.0354416105031143,-0.0236570432645388,-0.0408410120378849,0.00656473443853001,0.00671996786504026,0.00442094930399867,"All Other Miscellaneous Textile Product Mills","3"
"Meridian",315110,35,35,35,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,0.151515151515152,-0.108546263038878,-0.129307325099532,-0.146939460033153,-0.170074761096174,-0.148387841557398,-0.156081269143864,-1,-0.0795374329113192,-0.0518747868241245,-0.0122775660178597,-0.00455765434891973,"Hosiery and Sock Mills","3"
"Meridian",315190,0,37,250,160,158,284,284,249,249,99,99,0,0,0,0,0,0,0,NA,0.503222692457855,-0.000801283080627879,0.0924859814124273,-0.0892574621859036,-0.190040374488366,-1,-1,-1,-1,-0.169071474474797,-0.212454081807552,-0.191049869551964,-0.194069273774741,-0.178939418762655,-0.172780318470306,-0.175331024525875,-1,-0.131067571618927,-0.0887110221670105,-0.0740196182838209,-0.00114207173078956,"Other Apparel Knitting Mills ","3"
